date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:53:34	2353/2353	---M-Z	200	added ('OK')	text/xml	etag:%224510-1768078419;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2Fhome-italiano%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed7930	(from https://www.sabourg.com/it/home-italiano/)
22:53:35	68633/68633	---M-Z	200	added ('OK')	text/html	etag:%224208-1767957103;gz%22	https://www.sabourg.com/2024/05/05/presentation-officielle-de-la-fondation-numerique-et-emission-de-144-000-unites-numeriques/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/2024/05/05/presentation-officielle-de-la-fondation-numerique-et-emission-de-144-000-unites-numeriques/index.html	(from https://www.sabourg.com/)
22:53:35	1517/1517	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:53:39%20GMT	https://www.sabourg.com/wp-json/wp/v2/pages/1020	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/pages/1020.json	(from https://www.sabourg.com/it/home-italiano/)
22:53:35	76929/76929	---MCZ	200	added ('OK')	text/html	etag:%223923-1767719625;gz%22	https://www.sabourg.com/2024/06/24/rencontre-au-vatican-de-son-altesse-reverendissime-le-prince-abbe-giovanni-luca/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/2024/06/24/rencontre-au-vatican-de-son-altesse-reverendissime-le-prince-abbe-giovanni-luca/index.html	(from https://www.sabourg.com/)
22:53:35	74726/74726	---M-Z	200	added ('OK')	text/html	etag:%224318-1768058498;gz%22	https://www.sabourg.com/2023/11/19/conference-historique-sur-st-martin-de-tours-et-la-charite/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/2023/11/19/conference-historique-sur-st-martin-de-tours-et-la-charite/index.html	(from https://www.sabourg.com/)
22:53:35	80786/80786	---M--	200	added ('OK')	image/jpeg	etag:%2282180593-1768078420;;;%22	https://www.sabourg.com/wp-content/uploads/2025/12/Primo-Ministro-giuramnto-2025-780x470.jpeg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/12/Primo-Ministro-giuramnto-2025-780x470.jpg	(from https://www.sabourg.com/it/home-italiano/)
22:53:35	73504/73504	---M-Z	200	added ('OK')	text/html	etag:%223997-1767756663;gz%22	https://www.sabourg.com/2023/10/02/conference-il-grange/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/2023/10/02/conference-il-grange/index.html	(from https://www.sabourg.com/)
22:53:35	90974/90974	---M--	200	added ('OK')	image/jpeg	etag:%2282180594-1768078420;;;%22	https://www.sabourg.com/wp-content/uploads/2025/12/WhatsApp-Image-2025-12-15-at-17.52.47-1-780x470.jpeg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/12/WhatsApp-Image-2025-12-15-at-17.52.47-1-780x470.jpg	(from https://www.sabourg.com/it/home-italiano/)
22:53:36	3636/3636	---M--	200	added ('OK')	image/webp	etag:%2282180595-1768078420;;;%22	https://www.sabourg.com/wp-content/uploads/2025/05/prevost-3-2-220x150.webp	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/05/prevost-3-2-220x150.webp	(from https://www.sabourg.com/it/home-italiano/)
22:53:36	76901/76901	---M-Z	200	added ('OK')	text/html	etag:%224273-1768006370;gz%22	https://www.sabourg.com/2023/05/31/la-principaute-du-sabourg-est-depuis-1261-le-premier-etat-monastique-de-lhistoire-de-lhumanite-gouverne-par-des-religieux-elus-par-dautres-religieux/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/2023/05/31/la-principaute-du-sabourg-est-depuis-1261-le-premier-etat-monastique-de-lhistoire-de-lhumanite-gouverne-par-des-religieux-elus-par-dautres-religieux/index.html	(from https://www.sabourg.com/)
22:53:36	10621/10621	---M--	200	added ('OK')	image/jpeg	etag:%2282180596-1768078420;;;%22	https://www.sabourg.com/wp-content/uploads/2025/05/1000196481-1-220x150.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/05/1000196481-1-220x150.jpg	(from https://www.sabourg.com/it/home-italiano/)
22:53:36	25997/25997	---M--	200	added ('OK')	image/jpeg	etag:%2282180597-1768078421;;;%22	https://www.sabourg.com/wp-content/uploads/2025/12/WhatsApp-Image-2025-12-15-at-17.52.47-1-390x220.jpeg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/12/WhatsApp-Image-2025-12-15-at-17.52.47-1-390x220.jpg	(from https://www.sabourg.com/it/home-italiano/)
22:53:36	5302/5302	---M--	200	added ('OK')	image/webp	etag:%2282180598-1768078421;;;%22	https://www.sabourg.com/wp-content/uploads/2025/10/san-martino-1024x576-3-220x150.webp	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/10/san-martino-1024x576-3-220x150.webp	(from https://www.sabourg.com/it/home-italiano/)
22:53:36	12164/12164	---M--	200	added ('OK')	image/jpeg	etag:%2282180599-1768078421;;;%22	https://www.sabourg.com/wp-content/uploads/2025/07/d30b4d0b-4922-4c63-9c8b-2f23002ba978-1-220x150.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/07/d30b4d0b-4922-4c63-9c8b-2f23002ba978-1-220x150.jpg	(from https://www.sabourg.com/it/home-italiano/)
22:53:37	22853/22853	---M--	200	added ('OK')	image/jpeg	etag:%2282180600-1768078421;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/PHOTO-2024-09-30-07-40-58-1-2-220x150.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/PHOTO-2024-09-30-07-40-58-1-2-220x150.jpg	(from https://www.sabourg.com/it/home-italiano/)
22:53:37	74637/74637	---MCZ	200	added ('OK')	text/html	etag:%223083-1767524601;gz%22	https://www.sabourg.com/2022/09/02/seborga-entre-mythe-histoire-et-realite/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/2022/09/02/seborga-entre-mythe-histoire-et-realite/index.html	(from https://www.sabourg.com/)
22:53:37	82386/82386	---M--	200	added ('OK')	image/png	etag:%2282180601-1768078422;;;%22	https://www.sabourg.com/wp-content/uploads/2024/05/Screenshot_81-1-390x220.png	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2024/05/Screenshot_81-1-390x220.png	(from https://www.sabourg.com/it/home-italiano/)
22:53:37	22516/22516	---M--	200	added ('OK')	image/jpeg	etag:%2282180602-1768078422;;;%22	https://www.sabourg.com/wp-content/uploads/2025/12/Primo-Ministro-giuramnto-2025-390x220.jpeg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/12/Primo-Ministro-giuramnto-2025-390x220.jpg	(from https://www.sabourg.com/it/home-italiano/)
22:53:37	120888/120888	---M--	200	added ('OK')	image/png	etag:%2282180603-1768078422;;;%22	https://www.sabourg.com/wp-content/uploads/2024/05/video1-390x220.png	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2024/05/video1-390x220.png	(from https://www.sabourg.com/it/home-italiano/)
22:53:38	12314/12314	---M--	200	added ('OK')	image/jpeg	etag:%2282180604-1768078422;;;%22	https://www.sabourg.com/wp-content/uploads/2025/11/Immagine-WhatsApp-2025-10-31-ore-21.00.40_f2426a3c-390x220.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/11/Immagine-WhatsApp-2025-10-31-ore-21.00.40_f2426a3c-390x220.jpg	(from https://www.sabourg.com/it/home-italiano/)
22:53:38	62657/62657	---MCZ	200	added ('OK')	text/html	etag:%223924-1767719630;gz%22	https://www.sabourg.com/category/charite/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/category/charite/index.html	(from https://www.sabourg.com/)
22:53:38	18142/18142	---M-Z	200	added ('OK')	application/javascript	etag:%2282180605-1768078422;gz%22	https://www.sabourg.com/wp-content/themes/jannah/assets/js/desktop.min.js?ver=7.5.1	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/themes/jannah/assets/js/desktop.min8c10.js	(from https://www.sabourg.com/it/home-italiano/)
22:53:38	14601/14601	---M-Z	200	added ('OK')	application/javascript	etag:%2282180606-1768078423;gz%22	https://www.sabourg.com/wp-content/themes/jannah/assets/js/live-search.js?ver=7.5.1	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/themes/jannah/assets/js/live-search8c10.js	(from https://www.sabourg.com/it/home-italiano/)
22:53:39	77553/77553	---M-Z	200	added ('OK')	text/html	etag:%224213-1767961741;gz%22	https://www.sabourg.com/category/communiques-officiels/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/category/communiques-officiels/index.html	(from https://www.sabourg.com/)
22:53:39	2193/2193	---M-Z	200	added ('OK')	application/json	etag:%224511-1768078423;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fen%2Fenglish%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedeb64.json	(from https://www.sabourg.com/en/english/)
22:53:39	70330/70330	---MCZ	200	added ('OK')	text/html	etag:%224066-1767788241;gz%22	https://www.sabourg.com/category/conferences-officielles/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/category/conferences-officielles/index.html	(from https://www.sabourg.com/)
22:53:39	2338/2338	---M-Z	200	added ('OK')	text/xml	etag:%224512-1768078423;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fen%2Fenglish%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedddaf	(from https://www.sabourg.com/en/english/)
22:53:39	63185/63185	---M-Z	200	added ('OK')	text/html	etag:%224327-1768058769;gz%22	https://www.sabourg.com/category/e-citizen-fr/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/category/e-citizen-fr/index.html	(from https://www.sabourg.com/)
22:53:39	1504/1504	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:53:44%20GMT	https://www.sabourg.com/wp-json/wp/v2/pages/1434	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/pages/1434.json	(from https://www.sabourg.com/en/english/)
22:53:39	80072/80072	---M-Z	200	added ('OK')	text/html	etag:%223276-1767631908;gz%22	https://www.sabourg.com/category/evenements/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/category/evenements/index.html	(from https://www.sabourg.com/)
22:53:40	90974/90974	---M--	200	added ('OK')	image/jpeg	etag:%2282180607-1768078424;;;%22	https://www.sabourg.com/wp-content/uploads/2025/12/WhatsApp-Image-2025-12-15-at-17.52.47-2-780x470.jpeg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/12/WhatsApp-Image-2025-12-15-at-17.52.47-2-780x470.jpg	(from https://www.sabourg.com/en/english/)
22:53:40	64250/64250	---MCZ	200	added ('OK')	text/html	etag:%223299-1767640048;gz%22	https://www.sabourg.com/category/news/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/category/news/index.html	(from https://www.sabourg.com/)
22:53:40	28308/28308	---M--	200	added ('OK')	image/webp	etag:%2282180608-1768078424;;;%22	https://www.sabourg.com/wp-content/uploads/2025/10/san-martino-1024x576-2-780x470.webp	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/10/san-martino-1024x576-2-780x470.webp	(from https://www.sabourg.com/en/english/)
22:53:40	48700/48700	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c60a512227704ae9c3c534a0f7582efb%22	https://www.sabourg.com/it/feed/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/feed/index.html	(from https://www.sabourg.com/it/home-italiano/)
22:53:40	47899/47899	---M--	200	added ('OK')	image/jpeg	etag:%2282180609-1768078425;;;%22	https://www.sabourg.com/wp-content/uploads/2025/10/Immagine-WhatsApp-2025-10-01-ore-15.27.34_a0e006ec-780x470.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/10/Immagine-WhatsApp-2025-10-01-ore-15.27.34_a0e006ec-780x470.jpg	(from https://www.sabourg.com/en/english/)
22:53:41	67229/67229	---M--	200	added ('OK')	image/jpeg	etag:%2282180610-1768078425;;;%22	https://www.sabourg.com/wp-content/uploads/2025/10/Immagine-WhatsApp-2025-10-01-ore-18.52.10_f5b4ef04-780x470.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/10/Immagine-WhatsApp-2025-10-01-ore-18.52.10_f5b4ef04-780x470.jpg	(from https://www.sabourg.com/en/english/)
22:53:41	99265/99265	---M--	200	added ('OK')	image/jpeg	etag:%2282180611-1768078425;;;%22	https://www.sabourg.com/wp-content/uploads/2025/07/d30b4d0b-4922-4c63-9c8b-2f23002ba978-1-780x470.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/07/d30b4d0b-4922-4c63-9c8b-2f23002ba978-1-780x470.jpg	(from https://www.sabourg.com/en/english/)
22:53:41	86618/86618	---MCZ	200	added ('OK')	text/html	etag:%224284-1768022093;gz%22	https://www.sabourg.com/it/2025/12/19/giuramento-solenne-del-primo-ministro-e-del-governo-per-il-triennio-2026-2028/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2025/12/19/giuramento-solenne-del-primo-ministro-e-del-governo-per-il-triennio-2026-2028/index.html	(from https://www.sabourg.com/it/home-italiano/)
22:53:41	25997/25997	---M--	200	added ('OK')	image/jpeg	etag:%2282180612-1768078425;;;%22	https://www.sabourg.com/wp-content/uploads/2025/12/WhatsApp-Image-2025-12-15-at-17.52.47-2-390x220.jpeg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/12/WhatsApp-Image-2025-12-15-at-17.52.47-2-390x220.jpg	(from https://www.sabourg.com/en/english/)
22:53:41	75611/75611	---MCZ	200	added ('OK')	text/html	etag:%223919-1767715947;gz%22	https://www.sabourg.com/it/2025/12/11/1563/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2025/12/11/1563/index.html	(from https://www.sabourg.com/it/home-italiano/)
22:53:41	5302/5302	---M--	200	added ('OK')	image/webp	etag:%2282180613-1768078426;;;%22	https://www.sabourg.com/wp-content/uploads/2025/10/san-martino-1024x576-2-220x150.webp	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/10/san-martino-1024x576-2-220x150.webp	(from https://www.sabourg.com/en/english/)
22:53:42	79800/79800	---M--	200	added ('OK')	image/png	etag:%2282180614-1768078426;;;%22	https://www.sabourg.com/wp-content/uploads/2025/10/Screenshot_96-390x220.png	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/10/Screenshot_96-390x220.png	(from https://www.sabourg.com/en/english/)
22:53:42	58352/58352	---M--	200	added ('OK')	image/png	etag:%2282180615-1768078426;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/video-7-220x150.png	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/video-7-220x150.png	(from https://www.sabourg.com/en/english/)
22:53:42	78065/78065	---MCZ	200	added ('OK')	text/html	etag:%223917-1767712898;gz%22	https://www.sabourg.com/it/2025/12/05/dichiarazione-ufficiale-sulla-rettifica-delle-false-affermazioni-rilasciate-dai-social-media/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2025/12/05/dichiarazione-ufficiale-sulla-rettifica-delle-false-affermazioni-rilasciate-dai-social-media/index.html	(from https://www.sabourg.com/it/home-italiano/)
22:53:42	43675/43675	---M--	200	added ('OK')	image/png	etag:%2282180616-1768078426;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/video-8-220x150.png	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/video-8-220x150.png	(from https://www.sabourg.com/en/english/)
22:53:42	76033/76033	---M-Z	200	added ('OK')	text/html	etag:%224323-1768058528;gz%22	https://www.sabourg.com/it/2025/11/07/riconoscimento-della-sovranita-del-sabourg-da-parte-del-camerun/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2025/11/07/riconoscimento-della-sovranita-del-sabourg-da-parte-del-camerun/index.html	(from https://www.sabourg.com/it/home-italiano/)
22:53:43	76738/76738	---M-Z	200	added ('OK')	text/html	etag:%223998-1767757488;gz%22	https://www.sabourg.com/it/2025/10/28/festa-di-san-martino/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2025/10/28/festa-di-san-martino/index.html	(from https://www.sabourg.com/it/home-italiano/)
22:53:43	56564/56564	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2017%20Jul%202020%2016:11:02%20GMT	https://www.sabourg.com/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-includes/fonts/dashicons7d4b.eot	(from https://www.sabourg.com/wp-includes/css/dashicons.min.css?ver=6.9)
22:53:43	80002/80002	---M-Z	200	added ('OK')	text/html	etag:%224214-1767961766;gz%22	https://www.sabourg.com/it/2025/09/29/festa-di-san-michele-arcangelo/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2025/09/29/festa-di-san-michele-arcangelo/index.html	(from https://www.sabourg.com/it/home-italiano/)
22:53:43	56392/56392	---M-Z	200	added ('OK')	font/ttf	etag:%2282180617-1768078427;gz%22	https://www.sabourg.com/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-includes/fonts/dashicons7d4b.ttf	(from https://www.sabourg.com/wp-includes/css/dashicons.min.css?ver=6.9)
22:53:43	76123/76123	---M-Z	200	added ('OK')	text/html	etag:%224513-1768078427;gz%22	https://www.sabourg.com/it/2025/10/01/sofferenza-e-liberazione-in-anteprima-a-monaco/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2025/10/01/sofferenza-e-liberazione-in-anteprima-a-monaco/index.html	(from https://www.sabourg.com/it/home-italiano/)
22:53:44	76526/76526	---M-Z	200	added ('OK')	text/html	etag:%224215-1767961810;gz%22	https://www.sabourg.com/it/2025/07/26/festa-in-onore-di-santa-maria-di-magdala/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2025/07/26/festa-in-onore-di-santa-maria-di-magdala/index.html	(from https://www.sabourg.com/it/home-italiano/)
22:53:44	74463/74463	---M-Z	200	added ('OK')	text/html	etag:%223901-1767694354;gz%22	https://www.sabourg.com/it/2025/05/22/nel-gabon-per-dare-dignita-e-opportunita-ai-giovani/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2025/05/22/nel-gabon-per-dare-dignita-e-opportunita-ai-giovani/index.html	(from https://www.sabourg.com/it/home-italiano/)
22:53:45	80239/80239	---M-Z	200	added ('OK')	text/html	etag:%223979-1767743177;gz%22	https://www.sabourg.com/it/category/diplomazia/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/category/diplomazia/index.html	(from https://www.sabourg.com/it/home-italiano/)
22:53:45	91325/91325	---MCZ	200	added ('OK')	text/html	etag:%223881-1767659588;gz%22	https://www.sabourg.com/it/2025/06/06/dalla-cina-tecnologia-e-spiritualita/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2025/06/06/dalla-cina-tecnologia-e-spiritualita/index.html	(from https://www.sabourg.com/it/home-italiano/)
22:53:45	84371/84371	---M-Z	200	added ('OK')	text/html	etag:%223939-1767726521;gz%22	https://www.sabourg.com/it/author/admin/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/author/admin/index.html	(from https://www.sabourg.com/it/home-italiano/)
22:53:45	86164/86164	---M-Z	200	added ('OK')	text/html	etag:%224316-1768058491;gz%22	https://www.sabourg.com/it/2025/05/21/il-consenso-degli-stati-centro-africani-al-sabourg/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2025/05/21/il-consenso-degli-stati-centro-africani-al-sabourg/index.html	(from https://www.sabourg.com/it/home-italiano/)
22:53:45	77/77	---M--	200	added ('OK')	image/png	etag:%2282180619-1768078429;;;%22	https://www.sabourg.com/wp-content/themes/jannah/assets/images/code-bg.png	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/themes/jannah/assets/images/code-bg.png	(from https://www.sabourg.com/wp-content/themes/jannah/assets/css/style.min.css?ver=7.5.1)
22:53:46	80070/80070	---M-Z	200	added ('OK')	text/html	etag:%224326-1768058538;gz%22	https://www.sabourg.com/it/2025/05/20/a-leone-xiv-il-santo-spirito-ha-ispirtato-il-primo-appello-ai-popoli/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2025/05/20/a-leone-xiv-il-santo-spirito-ha-ispirtato-il-primo-appello-ai-popoli/index.html	(from https://www.sabourg.com/it/home-italiano/)
